Name	Category	Latitude	Longitude
ATM	ATM	41.8078488	-72.224535
Bank of America ATM	ATM	41.805441	-72.2429463
Bank of America ATM	ATM	41.740709	-72.1783727
Savings Institute Bank & Trust ATM	ATM	41.747579	-72.1570703
ATM	ATM	41.7967156	-72.2367576
ATM	ATM	41.8090799	-72.2605513
KeyBank ATM	ATM	41.7284064	-72.2010139
Savings Institute Bank & Trust ATM	ATM	41.7410506	-72.1741987
ATM	ATM	41.8556689	-72.2716422
Bank of America ATM	ATM	41.824634	-72.2715842
ATM	ATM	41.7384679	-72.1810442
Savings Institute Bank & Trust ATM	ATM	41.7348243	-72.2017199
University Of Connecticut Transportation Services	Transportation service	41.810777	-72.2616565
Hilltop Community Center	Bus stop	41.802812	-72.259961
Hilltop Apartments	Bus stop	41.801109	-72.25835
Chemistry Eastbound		41.811394	-72.253439
Jay Ray Ryan Building	University department	41.8033281	-72.2506465
State Hwy 430	Mansfield, CT	41.8116474	-72.2497131
North Garage	Parking garage	41.8084389	-72.2580487
Front Street North Garage	Parking garage	41.763182	-72.6714458
I-91 North Garage	Parking garage	42.1026748	-72.5943058
Kinsley Street North Garage	Auto repair shop	41.7669453	-72.6701011
North Parking Garage	Parking garage	41.9479949	-71.3519072
Talcott Street North Garage	Auto repair shop	41.7681472	-72.6699939
Cambridge Center North Garage	Parking lot	42.3653964	-71.0876247
North Station Garage	Parking garage	42.3659274	-71.060673
Rose Brothers Garage	Auto repair shop	41.7399801	-72.1793766
North End Garage	Parking garage	42.367121	-71.057304
North Parking Garage (NPG)	Parking garage	42.6561447	-71.3242316
Constitution Plaza Parking	Parking garage	41.7663647	-72.6708737
Providence Place Parking Garage	Parking garage	41.8291499	-71.4169851
Civic Center Garage	Parking garage	41.822622	-71.415746
North End Garage	Parking garage	42.367121	-71.057304
North Leominster Station Parking	Parking garage	42.5391247	-71.7394879
North Garage	Parking garage	40.728857	-74.03644
Rogers Hall	Student dormitory	41.8112521	-72.2592237
Rogers Hall	School	40.694274	-73.9864923
Rogers Hall	Apartment building	42.6370341	-71.2965005
Discovery Dr	Mansfield, CT 06268	41.8173688	-72.2655988
Music and More International	Music instructor	41.7187392	-72.212784
Music & Arts	Music store	41.8248617	-72.4988679
The State Style	Music store	41.7196336	-72.2055419
Song-a-Day Music	Music school	41.7961006	-72.4141769
Music and Video Production Service	Video editing service	41.7141309	-72.208642
Guitar Workshop	Music instructor	41.7932008	-72.233556
Beller's Music	Musical instrument store	41.7700654	-72.5206211
Atlas Music Corporation	Musical instrument store	42.0704944	-72.0125551
GIBSON'S MUSIC & MORE	Music store	41.603169	-71.9832699
Quiet Corner Music Studio	Music school	41.8646702	-72.1940437
Music Outlet	Music store	41.9883571	-72.5575457
Music & Arts	Music store	41.760823	-72.7449351
The Bandroom Recording Studio	Recording studio	41.798938	-71.964652
E.L. Music	Musical instrument store	42.3029179	-71.8005129
Music & Arts	Music store	41.8128349	-72.8579164
Waldron's Studio 88	Music instructor	41.7073777	-72.2110256
Music World	Musical instrument store	42.1253217	-72.5347035
Union Music	Musical instrument store	42.2577578	-71.803745
Autograph Pros Celebrity Autographs & Music Memorabilia	Music store	45.5974809	-127.2696988
Quiet Corner Music Together	Music school	41.9151525	-71.908578
George H. Hollister Hall	Storrs, CT 06269	41.8044082	-72.252053
Brookfield	Massachusetts 01506	42.2139817	-72.1022991
Traveling Chic Boutique Brookfield	Women's clothing store	41.481226	-73.409941
G & T Professional Tree Services	Tree service	40.2526306	-74.2708082
G&T Professional Tree Services	Tree service	45.5974809	-127.2696988
1 Ivy Ln	Wolcott, CT 06716	41.5990117	-72.9992926
2016 Hillside Rd	Storrs, CT 06269	41.8045716	-72.252701
University of Connecticut	University	41.8077414	-72.2539805
UConn Student Recreation Center	Recreation center	41.8051123	-72.2525436
ECC SUMMER CAMP	Recreation center	41.8763584	-72.1121846
Holiday Hill Day Camp and Recreation Center	Banquet hall	41.7746824	-72.20224
Mansfield Community Center	Community center	41.8006012	-72.2437624
Mansfield Parks & Recreation	Community center	41.7990428	-72.2447737
Manchester Community Rec Center	Recreation center	41.7947222	-72.5230556
Michael Dragon Complex at Prince Hill Park	Recreation center	41.7918347	-71.9358383
Smashingadventures	Recreation center	41.7073777	-72.2110256
Bull Hill Recreation	Recreation center	41.9455041	-71.9108987
Hale YMCA Youth and Family Center	Recreation center	41.8995018	-71.903305
Thompson CT Recreation Dept	Recreation center	41.979104	-71.8991854
Putnam Fish And Game	Recreation center	41.9441032	-71.9529571
ATV snow mobile trails	Recreation center	42.0334905	-72.1270688
Star Hill Family Athletic Center	Recreation center	41.8564861	-72.4139222
South Windsor Parks & Recreation	Recreation center	41.8447364	-72.5560334
Mashapaug Pond Boat Launch	Recreation center	42.0050274	-72.1289065
UConn Rec Center	Gym	41.8051529	-72.2523719
Recreation Center	Recreation center	42.3888782	-72.5316675
Vincent Brown Recreation Center	Recreation center	41.8385429	-71.4010962
WPI Sports & Recreation Center	Recreation center	42.274285	-71.8103062
UConn Bookstore	Book store	41.8048225	-72.2537592
Barnes & Noble at UConn - Downtown Storrs	Book store	41.8049059	-72.2431916
Paperback Trader	Comic book store	41.7638253	-72.1969307
Eastern Connecticut State University Bookstore	Book store	41.722098	-72.2185203
Quinebaug Valley CC Bookstore	Book store	41.825226	-71.889948
Pourings and Passages	Used book store	41.8063683	-71.8825987
The Book Cellar	Used book store	42.0258009	-72.1398323
Sabrina Vintage Books	Used book store	41.798406	-72.3913407
The Book Rack	Used book store	41.8303167	-72.482045
Christian Science Reading Room	Christian book store	41.7124105	-72.2156103
Morning Star Bookstores 📚	Christian book store	41.8095597	-72.5297332
Follett's Bookstore at Three Rivers	Book store	41.509227	-72.1021466
Three Rivers Community College Book Store	Book store	41.509212	-72.1022469
Follett's Bookstore at Manchester	Book store	41.761493	-72.562487
Booklovers' Gourmet	Book store	42.0567216	-71.8705204
River Bottom Records	Comic book store	41.9162063	-71.90979
That Book Store LLC	Book store	41.7140072	-72.6638511
Barnes & Noble	Book store	41.8077316	-72.5460815
Uncanny Collectables	Comic book store	41.8042898	-71.885065
Wonderland Comics	Comic book store	41.9162312	-71.9097205
Bethel Christian Church	Church	41.726373	-72.723801
Bethel	Connecticut 06801	41.3712283	-73.4139621
Bethel Christian Church	Assemblies of God church	41.7155669	-72.901166
Bethel Community United Methodist Church	United Methodist church	41.5466379	-71.9076863
Camp Bethel	Campground	41.45484	-72.471362
Bethel African Methodist Church	Church	42.1051417	-72.5715469
Bethel AME Church	Methodist church	41.8360583	-72.6983778
Bethel Apostolic Church	Church	41.547043	-72.6395374
Assembleia De Deus Bethel	Church	42.1425073	-71.5187826
Bethel Seminary of the East, New England	Seminary	42.184577	-71.8540757
Bethel World Outreach Church	Church	41.8098524	-71.4248319
Bethel African Methodist Episcopal Church	Methodist church	42.105117	-72.5715734
Bethel High School	School	41.3782134	-73.3938593
New Bethel FBH Church	Church	41.675379	-72.778152
Iglesia de Dios Bethel	Church	41.7493257	-72.6741332
Bethel Nursery School	Preschool	42.2076646	-71.845028
Bethel Assembly of God	Church	41.285597	-72.6726128
Bethel Baptist Church	Baptist church	41.0282143	-73.7696173
Bethel Presbyterian Church	Presbyterian church	42.3471982	-71.5576749
Bethel Alliance Church	Church	41.6784545	-72.7695402
N Eagleville Rd	Mansfield, CT	41.8049362	-72.2693013
2 Scout Rd	Greenville, SC 29611	34.8790205	-82.4878002
Grand Army of the Republic Hwy	Massachusetts	41.7499914	-71.2210306
Dr. Philip E Kerr	Doctor	41.7227072	-72.7639746
Kerr Philip E MD	Doctor	41.7303916	-72.7906525
Department of Physics	University department	41.8092267	-72.2566799
Department of Physics	University	41.8264895	-71.3978182
Department of Physics	University	41.553253	-72.657609
Department of Physics	University department	42.274923	-71.807916
Department of Physics	University	42.3938993	-72.5276462
Department of Physics	University department	42.3481046	-71.1006259
Department of Physics	University department	40.9162669	-73.1260322
MIT Department of Physics	University department	42.3595746	-71.0911077
New Britain Ave	Connecticut	41.7301162	-72.7222471
New Britain Ave	Rocky Hill, CT 06067	41.6549127	-72.697536
State Hwy 430	Mansfield, CT	41.8116474	-72.2497131
George Safford Torrey Life Science Building	University department	41.8104665	-72.2565631
105 Royce Cir	Storrs, CT 06269	41.8043605	-72.2426877
CVS	Drug store	41.8042246	-72.2433516
CVS	Drug store	41.8266684	-72.2667896
CVS	Drug store	41.7136238	-72.225229
CVS	Drug store	41.7991195	-71.9036723
CVS	Drug store	41.7978869	-72.3687911
CVS	Drug store	41.9244291	-71.8766001
CVS	Drug store	41.9545071	-72.3093353
CVS	Drug store	41.6671606	-71.9147544
CVS	Drug store	41.8681024	-72.4672196
CVS	Drug store	41.6600994	-72.3560669
CVS	Drug store	41.8308815	-72.4939135
CVS	Drug store	41.5206303	-72.0917654
CVS	Drug store	41.79447	-72.52677
CVS	Drug store	41.5729092	-72.3304656
CVS	Drug store	41.7819293	-72.535812
CVS	Drug store	42.1125611	-72.0886588
CVS	Drug store	42.0584135	-71.8662316
CVS	Drug store	41.8255556	-72.5536111
CVS	Drug store	41.4792216	-72.0989901
CVS	Drug store	41.9551453	-71.7041244
Chip's Family Restaurant	Family restaurant	41.6850705	-72.6551866
Chip's Family Restaurant	Family restaurant	41.6136266	-72.9007321
Chip's Family Restaurant	Family restaurant	41.2646268	-73.0048081
Chip's Family Restaurant	Family restaurant	41.4616435	-73.2322972
Chip's Family Restaurant	Family restaurant	41.2910742	-73.234836
Chip's Family Restaurant	Family restaurant	41.1780462	-73.2409741
209 Judd Rd	Coventry, CT 06238	41.7587816	-72.3269641
Department of Pathobiology and Veterinary Science	University department	41.8108109	-72.2549768
Connecticut Veterinary Medical Diagnostic Laboratory	Medical laboratory	41.8108177	-72.2549393
College of Agriculture, Health and Natural Resources	College of agriculture	41.8121488	-72.2482876
College of Agriculture and Natural Resources	College	41.8108278	-72.2549423
44 Cedarcrest Dr	Preston, CT 06365	41.5345716	-72.029028
Veterans Memorial Elementary School	Elementary school	41.8887202	-71.3958898
Veterans Memorial	Memorial park	41.8096528	-72.2509563
Veterans Memorial Auditorium (The VETS)	Concert hall	41.8298257	-71.4171809
Vietnam Veterans Memorial	Memorial park	41.7754126	-72.5211678
Veterans' Memorial School	School	41.5036952	-72.072199
Preston Veterans Memorial School	Elementary school	41.5297233	-71.9842582
Massachusetts Veterans Memorial Cemetery	Cemetery	42.0461388	-72.6180548
Veterans Memorial Park	Park	41.5603382	-72.6677996
Lebanon Veterans Memorial Park	Historical landmark	41.6356508	-72.21301
Veterans Memorial	Memorial park	41.8344241	-71.586877
Veterans Memorial Auditorium (The VETS)	Auditorium	41.8300935	-71.4171281
Veterans' Memorial Park	Memorial park	42.2083558	-72.6083243
Fairlawn Veterans Memorial Park	Memorial park	41.8675281	-71.4095274
connecticut state veterans memorial at minuteman park	Memorial park	41.7639377	-72.68589
Veteran's Memorial Clubhouse	Banquet hall	41.7712447	-72.5912495
Valor Green Veterans Memorial	Historical landmark	41.6052667	-72.6473526
Veterans Memorial Ice Rink	Ice skating rink	41.7502615	-72.7681456
Cranston Veterans Memorial Ice	Ice skating rink	41.7596113	-71.4845347
Veterans Memorial Field	Park	41.3345556	-72.1989947
Veterans Memorial	Veterans organization	41.702893	-71.456892
Department of Electrical & Computer Engineering	University	41.8065256	-72.252895
Department of Electrical and Computer Engineering	University department	42.275213	-71.807029
Department of Electrical and Computer Engineering	University department	42.3937759	-72.5285243
Department of Electrical & Computer Engineering	University department	42.4083821	-71.1163159
Department of Electrical and Computer Engineering	University department	42.3490941	-71.1057604
Department of Computer Science & Engineering	University	41.8065256	-72.252895
98 Whitney Rd	Storrs, CT 06269	41.8064065	-72.2494147
98 Whitney Rd	Columbia, CT 06237	41.7170308	-72.3264506
123 Main St	Hampton, CT 06247	41.7753159	-72.0555872
Newtown	CT 06470	41.4141172	-73.3035651
99 Horsebarn Hill Rd	Storrs, CT 06268	41.8107047	-72.2489026
Department of Communication	University	41.8025049	-72.2484538
Department of Communication	University department	42.3909502	-72.5260117
Department of Speech, Language and Hearing Sciences	University	41.8025049	-72.2484538
Department of Speech, Language and Hearing Sciences	University	42.3498787	-71.1020057
Christine D. Hare, MA	Doctor	41.8025049	-72.2484538
Homer Babbidge Library	University library	41.8066059	-72.2517471
Barnes & Noble at UConn - Downtown Storrs	Book store	41.8049059	-72.2431916
State Hwy 430	Mansfield, CT	41.8116474	-72.2497131
New England Council of Latin American Studies	Educational institution	41.8029769	-72.2510802!3m4!1s0x89e68a3d9cde3937:0x44b2e56cafdf751a!8m2
National Center for Research on Gifted Education	Research institute	41.8085483	-72.2538376
Neag School of Education	University department	41.8085735	-72.2538405
State Hwy 430	Mansfield, CT	41.8116474	-72.2497131
The Institute of Materials Science	University department	41.809831	-72.257625
Edward V.Gant Science Complex	Storrs, CT 06269	41.8095617	-72.2571564
Boston Engineering Corporation	Engineering consultant	42.3856838	-71.2652405
Department of Materials Science & Engineering	University	41.8098974	-72.2575212
Materials Science & Engineering	University department	42.2743398	-71.8097734
MIT Department of Materials Science and Engineering	University department	42.3598092	-71.0905965
Homer Babbidge Library	University library	41.8066547	-72.2518153!3m4!1s0x89e68a3c64fb01e9:0x75d1ed7d1324575e!8m2
HuskyTech	Computer repair service	41.8066547	-72.2518153!3m4!1s0x89e68a39aaaaaaab:0xd24024f22a358321!8m2
2 Oak Hill Rd	Storrs, CT 06268	41.8069383	-72.2458333
2 Oak Hill Dr	Willimantic, CT 06226	41.7262034	-72.2266655
Wilbur O. Atwater Laboratory	University department	41.8109582	-72.255109
200 Gilbert Rd	Storrs, CT 06269	41.8038812	-72.2512615
Alumni Relations Office	University department	41.8071741	-72.2579981
Alumni Sportswear LLC	Screen printing shop	41.7137611	-72.2267988
Alumni	Bus stop	41.803893	-72.251013
Alumni House	School	41.5368641	-72.0825669
Connecticut State Police Academy Alumni Association	Association or organization	41.8863039	-72.323498
Worcester State University Alumni Relations	University	42.2688494	-71.8425345
Alumni House	University	42.405819	-71.1211948
Brown University Alumni Association	Association or organization	41.8251263	-71.402987
Pat Abbate '58 Alumni House	University	41.4218657	-72.8902004
UConn Foundation	University department	41.807875	-72.257662
Alumni And Student Engagement Center	School	42.2502586	-71.8217448
440 Gilbert Rd	Storrs, CT 06269	41.8041717	-72.2508025
48 Fairmont Ave	Worcester, MA 01604	42.259398	-71.780018
Farren Ave & Fairmont Ave	New Haven, CT 06513	41.2944605	-72.8932694
New Haven	Connecticut	41.308274	-72.9278835
Rome Commons Ballroom	Ballroom	41.8037262	-72.2484112
Department of Geosciences, University of Connecticut	University department	41.8096482	-72.2498733
Department of Geosciences	University	42.3898269	-72.5245035
299 Glenbrook Rd	Storrs, CT 06269	41.8081745	-72.2553252
1354 Storrs Rd	Storrs, CT 06268	41.8094968	-72.2478842
Uconn East Campus	Student dormitory	41.8096551	-72.2480125
East Campus Southbound	Bus stop	41.809364	-72.24795
Old Turnpike Rd and Opp Sprague Hall (East Campus)	Bus stop	41.809602	-72.248024
Jim Calhoun Way	Mansfield, CT	41.802239	-72.2558993
121 Whitney Rd	Storrs, CT 06269	41.8057864	-72.2504092
271 Glenbrook Rd	Storrs, CT 06269	41.808086	-72.2554765
One Card Office	University department	41.8097189	-72.2531735!3m4!1s0x89e68a3ba56916bd:0xb0889e91a93b7a9!8m2
Student Financial Aid Services University of Connecticut	University department	41.8097189	-72.2531735!3m4!1s0x89e68a3bff8385c5:0xd3b3c0920448619e!8m2
University of Connecticut	University	41.8097189	-72.2531735!3m4!1s0x89e68a397a05e30b:0x124942eb0c6fd93a!8m2
233 Glenbrook Rd	Storrs, CT 06269	41.8097189	-72.2531735
UConn Student Health and Wellness	Wellness center	41.8100733	-72.2534817
UConn Student Health and Wellness	Medical clinic	41.8100733	-72.2534817
Dr. Martha S. Sternberg, MD	Pediatrician	41.8100933	-72.2535427
UConn Bookstore	Book store	41.8048225	-72.2537592
UConn Bookstore	Book store	41.8048225	-72.2537592
Barnes & Noble at UConn - Downtown Storrs	Book store	41.8049059	-72.2431916
Greyhound: Bus Stop	Bus company	41.8056347	-72.2544209
UConn School of Business	Business school	41.805938	-72.253745
State Hwy 430	Mansfield, CT	41.8116474	-72.2497131
The Annex		41.6852509	-72.939181
The Annex	Bar	40.2162179	-74.0089659
The Annex	New Haven, CT	41.2888154	-72.8925942
St Clair Annex Inc	Ice cream shop	41.3095254	-71.8581461
Annex Pizza	Pizza restaurant	41.288343	-72.891217
The Annex		43.0780216	-73.7806468
The Annex	Breakfast restaurant	43.6076273	-72.9804278
The Annex	Dance club	40.7210284	-74.0401104
Annex Y.M.A. Club	Auditorium	41.2841185	-72.8968895
Westcott Mercantile The Annex	Gift shop	42.3972881	-71.1752727
Annex Comics	Comic book store	41.4984504	-71.3073863
The Car Lot Inc. Annex	Car dealer	41.7957615	-71.4827456
The Annex Offices by CHIMA™ Enterprise Inc.	Office space rental agency	41.2726145	-72.9497205
The Annex - by Side Street Cafe	Restaurant	44.3882078	-68.2063757
The Whiskey Annex	Bar	40.721132	-73.9569171
The Annex at the Touraine	Apartment building	39.9471559	-75.1673288
Annex YMA Little League	Youth organization	41.2801356	-72.8979033
Sabor Peru - Ceviche Seafood	Peruvian restaurant	41.288401	-72.890589
Enfield Town Annex	Community center	42.0006431	-72.5395232
Discount Liquor of Annex	Liquor store	41.290321	-72.8954351
269 N Eagleville Rd	Storrs, CT 06268	41.8036155	-72.2709597
State Hwy 430	Mansfield, CT	41.8116474	-72.2497131
417 Whitney Rd	Storrs, CT 06269	41.8053453	-72.2513785
Engineering and Science Building	University department	41.8100913	-72.2540597
Chemistry Department	University department	41.810806	-72.253852
