Name	Category	Latitude	Longitude	newType
Benjamin Franklin Koons Hall	University department	41.80850220000001	-72.2510222	Outdoors & Recreation
Rhoades Heather J	Attorney	41.760453600000005	-72.740304	Professional & Other Places
Bourdeau Paul L	Attorney	41.760453600000005	-72.740304	Professional & Other Places
Abdelnour Edward D	Attorney	41.760453600000005	-72.740304	Professional & Other Places
CT-195	Connecticut	41.7691878	-72.2016049	Outdoors & Recreation
Peter J. Werth Residence Tower	Student dormitory	41.806201200000004	-72.2584071	Residence
Mirror Lake Island	Park	41.80722960000001	-72.2475941	Outdoors & Recreation
Scotland	United Kingdom	56.49067120000001	-4.2026458	Outdoors & Recreation
Mirror Lake	Lake	41.8069239	-72.2471122	Outdoors & Recreation
Mirror Lake	Swimming lake	41.8069239	-72.2471122	Outdoors & Recreation
Mirror Lake	Swimming lake	42.525096999999995	-71.6133785	Outdoors & Recreation
Mirror Lake	Lake	42.0875867	-71.3256531	Outdoors & Recreation
Mirror Lake	Lake	41.5486821	-72.8349312	Outdoors & Recreation
Mirror Lake	Lake	42.5604986	-71.8004279	Outdoors & Recreation
Mirror Lake	Lake	42.525204200000005	-71.6113387	Outdoors & Recreation
Mirror Lake Beach	Beach	42.525096999999995	-71.6133785	Outdoors & Recreation
Mirror Lake	Lake	42.078778899999996	-73.0954953	Outdoors & Recreation
Coggshall Park Mirror Lake	Park	42.5618487	-71.7999903	Outdoors & Recreation
Little Mirror Lake	Lake	42.5241196	-71.6083718	Outdoors & Recreation
Mirror Lake	Lake	41.866795200000006	-73.9705141	Outdoors & Recreation
Mirror Lake	Lake	41.293515299999996	-73.3574222	Outdoors & Recreation
Mirror Lake	Lake	40.71469260000001	-73.2623457	Outdoors & Recreation
Mirror Lake	Lake	44.2883921	-73.9818705	Outdoors & Recreation
Mirror Lake	Lake	42.39431810000001	-73.8803138	Outdoors & Recreation
Mirror Lake	Lake	41.16198370000001	-74.1816112	Outdoors & Recreation
Mirror Lake	Lake	41.0307887	-74.2327892	Outdoors & Recreation
Mirror Lake	Tuftonboro, NH 03853	43.626887200000006	-71.2734664	Outdoors & Recreation
The Spa on Mirror Lake	Spa	42.0917181	-71.317391	Shop & Service
Husky Heritage Sports Museum	Museum	41.807079200000004	-72.2581523	Arts & Entertainment
Cricket Wireless Authorized Retailer	Cell phone store	41.7302881	-72.7235935!3m4!1s0x89e7ad3ac5244039:0xfb3555fb127a2a61!8m2	Shop & Service
Berlin	Germany	52.5200066	13.404954	Outdoors & Recreation
Berlin	Germany	52.5200066	13.404954	Outdoors & Recreation
300 Lawlor St	New Britain, CT 06051	41.682186200000004	-72.7803436	Outdoors & Recreation
Alumni Relations Office	University department	41.807174100000005	-72.2579981	Outdoors & Recreation
UConn Alumni Center Banquet Hall	Banquet hall	41.807195	-72.2579385	Outdoors & Recreation
Starbucks	Coffee shop	41.803166	-72.242154	Shop & Service
Starbucks	Cafe	41.802194	-72.241536	Outdoors & Recreation
Starbucks	Coffee shop	41.804584000000006	-72.253478	Shop & Service
Starbucks	Coffee shop	41.839412700000004	-71.8848515	Shop & Service
Starbucks	Coffee shop	41.585278	-71.99707	Shop & Service
Starbucks	Coffee shop	41.830601	-72.495842	Shop & Service
Starbucks	Coffee shop	41.813314	-72.52643	Shop & Service
Starbucks	Coffee shop	41.8103133	-72.5491648	Shop & Service
Starbucks	Coffee shop	41.511508299999996	-72.111851	Shop & Service
Starbucks	Coffee shop	42.061415999999994	-71.86298	Shop & Service
Starbucks	Coffee shop	41.572472999999995	-72.334767	Shop & Service
Starbucks	Coffee shop	41.479214	-72.103391	Shop & Service
Starbucks	Coffee shop	41.712532	-72.606823	Shop & Service
Starbucks	Coffee shop	41.706489000000005	-72.594949	Shop & Service
Starbucks	Coffee shop	41.8056	-72.558877	Shop & Service
Starbucks	Coffee shop	41.998222	-72.583003	Shop & Service
Starbucks	Coffee shop	41.76737	-72.568754	Shop & Service
Starbucks	Coffee shop	41.720242	-72.620268	Shop & Service
Starbucks	Coffee shop	41.762996	-72.671786	Shop & Service
Starbucks	Coffee shop	41.754447	-72.681095	Shop & Service
Buckland St	Manchester, CT 06042	41.802451700000006	-72.5526494	Outdoors & Recreation
Buckland St	Palmer, MA 01069	42.163928999999996	-72.332905	Outdoors & Recreation
Buckland Rd	South Windsor, CT 06074	41.8171803	-72.5529808	Outdoors & Recreation
236 Glenbrook Rd	Storrs, CT 06269	41.8094489	-72.2534988	Outdoors & Recreation
742 CT-32	North Franklin, CT 06254	41.6316839	-72.1656025	Outdoors & Recreation
41 Main St	Hampton, CT 06247	41.7702614	-72.0571257	Outdoors & Recreation
Shell	Gas station	41.770807	-72.0878084	Shop & Service
Shell	Gas station	41.7207621	-72.2027851	Shop & Service
Shell	Gas station	41.7205039	-72.2368051	Shop & Service
Shell	Gas station	41.9176099	-72.2610316	Shop & Service
Shell	Gas station	41.841467	-71.8774905	Shop & Service
Shell	Gas station	41.797971999999994	-71.9075358	Shop & Service
Shell	Gas station	41.846104499999996	-71.8883552	Shop & Service
Shell	Gas station	41.6646478	-71.9130117	Shop & Service
Shell	Gas station	41.7385109	-72.3706807	Shop & Service
Shell	Gas station	41.8592711	-72.4319551	Shop & Service
Shell	Gas station	41.851003999999996	-72.4835112	Shop & Service
Shell	Gas station	41.5548279	-72.1076218	Shop & Service
Shell	Gas station	41.829347999999996	-72.4799782	Shop & Service
Shell	Gas station	41.812824	-72.512349	Shop & Service
Shell	Gas station	41.5902178	-71.99049	Shop & Service
Shell	Gas station	42.11636	-72.067703	Shop & Service
Shell	Gas station	42.097111299999995	-72.0196437	Shop & Service
Shell	Gas station	41.785231	-72.4591861	Shop & Service
Shell Gas Station	Gas station	41.784612599999996	-72.5006089	Shop & Service
Shell	Gas station	41.781132	-72.5363265	Shop & Service
ATM (Bolton Gulf)	ATM	41.7850665	-72.4588243	Shop & Service
Fine Arts Complex	School	41.8043865	-72.2442561!3m4!1s0x89e68bba0e3a6bc1:0xd264690bd772512d!8m2	Professional & Other Places
Music & Dramatic Arts Library	University library	41.8043865	-72.2442561!3m4!1s0x89e68a23a4efc00f:0xb5ffc3143af73e22!8m2	Professional & Other Places
147 Hnath Rd	Ashford, CT 06278	41.9294653	-72.1844422	Travel & Transport
2125 Hillside Rd	Storrs, CT 06269	41.808188799999996	-72.2566437	Outdoors & Recreation
Tolland Turnpike	Connecticut	41.837354299999994	-72.3142683	Outdoors & Recreation
Tolland Turnpike	Willington, CT 06279	41.8752664	-72.2635807	Outdoors & Recreation
Randy's Wooster Street Pizza	Pizza restaurant	41.7956164	-72.5469057	Food
Randy's Wooster Street Pizza	Pizza restaurant	41.7956164	-72.5469057	Food
32 Jorgenson Rd	Storrs, CT 06269	41.8085955	-72.2554861	Outdoors & Recreation
I-384	Connecticut	41.788411700000005	-72.4508692	Outdoors & Recreation
Alumni Relations Office	University department	41.807195	-72.2579385!3m4!1s0x89e68a3e226a88a7:0x1274df4fa15c2997!8m2	Outdoors & Recreation
Husky Heritage Sports Museum	Museum	41.807195	-72.2579385!3m4!1s0x89e68a3e226a88a7:0xf650e7f924bc1353!8m2	Arts & Entertainment
UConn Alumni Center Banquet Hall	Banquet hall	41.807195	-72.2579385!3m4!1s0x89e68b6525cad34f:0xec8a80a9664ae564!8m2	Outdoors & Recreation
401 US-44	Poughkeepsie, NY 12603	41.6954614	-73.9085411	Outdoors & Recreation
214 Glenbrook Rd	Storrs, CT 06269	41.810394	-72.2521829	Outdoors & Recreation
Jonathan Trumbull Hwy	Connecticut	41.7193856	-72.3366728	Outdoors & Recreation
571 Hartford Rd	Brooklyn, CT 06234	41.7862501	-71.9983063	Outdoors & Recreation
Sunset Terrace	Brooklyn, CT 06234	41.7805044	-71.9239632	Outdoors & Recreation
Ted's Restaurant & Bar	Bar & grill	41.809007799999996	-72.2600146	Outdoors & Recreation
949 CT-32	North Franklin, CT 06254	41.65411339999999	-72.1516779	Outdoors & Recreation
98 Kingston St	Cambridge, MA 02140	42.396977	-71.1276013	Outdoors & Recreation
98 Kingston St	Boston, MA 02111	42.3525	-71.0593808	Outdoors & Recreation
Forbidden Fruit	Adult entertainment club	40.7975125	-73.1191986	Outdoors & Recreation
Forbidden Fruit	Adult entertainment store	42.9918638	-71.4623013	Shop & Service
Forbidden Fruit	Furniture maker	42.3969686	-71.1273959	Outdoors & Recreation
Forbidden Fruit Gallery	Vaporizer store	44.28566370000001	-69.7900166	Shop & Service
Sherpadog Renovations	General contractor	42.3969686	-71.1273959	Shop & Service
New England Sunrooms & Conservatories, Inc	General contractor	42.304497399999995	-71.3279154	Shop & Service
GLC Painting and Carpentry	Painter	42.3601984	-71.127229	Shop & Service
Charles Chute Painting Co	Painter	42.375174799999996	-71.152617	Shop & Service
Mod-Tech Homes, LLC	Modular home builder	42.1813347	-70.90717	Residence
Speaking Like A Pro	Consultant	42.396960799999995	-71.127393	Shop & Service
Dorothy O. Lewis Sr, MD	Doctor	41.3069846	-72.9330835	Professional & Other Places
Callahan John F PhD	Psychologist	41.767686700000006	-72.7160171	Professional & Other Places
Cohen Diane D	Attorney	40.8587085	-73.3952569	Professional & Other Places
Medwid Daria	Physical therapist	42.3627167	-71.2047714	Professional & Other Places
Bickford Kim	Dentist	42.740573	-71.046106	Professional & Other Places
kimberly bickford	Acupuncture clinic	43.835369799999995	-70.432967	Professional & Other Places
Pamela M. Gay, APRN	Psychiatrist	41.7856695	-72.495802	Outdoors & Recreation
Melissa L. Cusson, MED	Counselor	41.7856695	-72.495802	Professional & Other Places
Jennifer L. Robinson, Lpc	Counselor	41.8184198	-72.8291888	Professional & Other Places
Jennifer Robinson, MA, LMHC, NCC	Mental health clinic	42.1036261	-70.8002566	Professional & Other Places
Dr. Jennifer L. Robinson Williams, MD	Doctor	40.781696000000004	-73.957175	Professional & Other Places
Robinson Jennifer A MD	Doctor	39.291076399999994	-76.5461639	Professional & Other Places
Jennifer Robinson, MD	Obstetrician-gynecologist	39.3757006	-76.4594719	Outdoors & Recreation
Dr. Jennifer G. Robinson, MD	Doctor	41.6592133	-91.5482557	Professional & Other Places
Jennifer Acton Robinson MD, MPH	Obstetrician-gynecologist	39.290162200000005	-76.5471072	Outdoors & Recreation
Jennifer N. Robinson, LPN	Doctor	42.8243202	-75.8129241	Professional & Other Places
Bukola E. Olode, LMSW	Doctor	40.6570179	-73.8781548	Professional & Other Places
Brandi L. Welton, MSW	Counselor	41.7856695	-72.495802	Professional & Other Places
Jason A. Boucher, LMFT	Counselor	41.7856695	-72.495802	Professional & Other Places
Select Behavioral Health LLC: Hinton Sharon	Family counselor	41.371790600000004	-72.1158758	Professional & Other Places
CHR	Mental health clinic	41.7160102	-72.2245813	Professional & Other Places
The Center for Health and Wellness at CHR	Non-profit organization	41.772535999999995	-72.539179	Professional & Other Places
CHR Community Health Resources	Doctor	41.7827265	-72.6000777	Professional & Other Places
CHR	Mental health clinic	41.7856695	-72.495802	Professional & Other Places
CHR	Non-profit organization	41.9882128	-72.556675	Professional & Other Places
CHR	Mental health clinic	41.532062700000004	-72.6591584	Professional & Other Places
CHR MST-BSF Norwich	Mental health service	41.524271999999996	-72.078968	Shop & Service
Community Health Resources	Association or organization	41.7343932	-72.2055188	Shop & Service
Community Health Resources Danielson	Mental health clinic	41.8089338	-71.8755692	Professional & Other Places
CHR at Charter Oak Health Center	Mental health clinic	41.75922	-72.685423	Professional & Other Places
Community Health Resources	Community health centre	41.822163399999994	-72.6526012	Residence
Community Health Resources- Putnam	Medical clinic	41.908296299999996	-71.9177686	Professional & Other Places
Chr Doctors Office	Doctor	41.8064746	-72.5376747	Professional & Other Places
Community Health Resources	Mental health service	41.772535999999995	-72.539179	Shop & Service
CHR/Lulu's Plaza	Bus stop	41.988287	-72.556702	Travel & Transport
Community Health Resources - Hartford	Mental health service	41.7711477	-72.6980324	Shop & Service
Community Health Resources	Non-profit organization	41.88006970000001	-72.7362259	Professional & Other Places
Community Health Resources	Mental health service	41.9883483	-72.5574691	Shop & Service
Michelle Blevin, LCSW	Counselor	41.71808789999999	-72.234837	Professional & Other Places
Kensington at Chelmsford	Apartment building	42.587227399999996	-71.3792816	Residence
Kensington	Berlin, CT	41.6353769	-72.7687083	Outdoors & Recreation
Kensington Avenue Elem School	Elementary school	42.091068	-72.5617169	Professional & Other Places
The Kensington	Apartment building	42.3517847	-71.0631321	Residence
Kensington Market	Butcher shop	41.631338	-72.7613711	Shop & Service
The Village at Kensington Place	Assisted living facility	41.5538973	-72.8095964	Residence
Kensington Fire District	Fire station	41.632686799999995	-72.7621276	Professional & Other Places
Kensington Congregational Church	United Church of Christ	41.622756	-72.783385	Professional & Other Places
Kensington Welding & Trailer	Welder	41.629512	-72.758745	Shop & Service
Kensington Pizza	Pizza restaurant	41.6342055	-72.7676715	Food
Kensington Auto Services Ltd	Auto repair shop	41.6374864	-72.7680106	Shop & Service
Kensington Construction	Paving contractor	41.628474600000004	-72.7701437	Shop & Service
Kensington Bird & Animal Hospital	Veterinarian	41.63249520000001	-72.7619854	Professional & Other Places
Kensington Family Dental	Dentist	41.6343	-72.789196	Professional & Other Places
Kensington Glass Co Inc	Contractor	41.63211079999999	-72.7425639	Shop & Service
Kensington Volunteer Fire Department	Fire station	41.632727	-72.766164	Professional & Other Places
Kensington Management LLC	Property management company	42.270144	-71.823782	Professional & Other Places
Kensington Cleaners	Dry cleaner	41.640097999999995	-72.7701194	Shop & Service
Kensington Family Auto	Used car dealer	41.630657899999996	-72.760329	Shop & Service
Kensington Real Estate Brokerage	Real estate agency	41.951002	-71.2903695	Shop & Service
22 White Birch Dr	Tolland, CT 06084	41.8343152	-72.390689	Travel & Transport
22 White Birch Dr	West Brookfield, MA 01585	42.2637021	-72.1839819	Outdoors & Recreation
Southbury	Connecticut 06488	41.4793072	-73.2133715	Outdoors & Recreation
Uconn School of Engineering Undergraduate Program Office	University department	41.8090617	-72.2555633	Outdoors & Recreation
3D Printing Club	Print shop	41.8090607	-72.2554513	Shop & Service
Department of Chemical & Biomolecular Engineering	University	41.80910720000001	-72.2553931	College & University
198 Auditorium Rd	Storrs, CT 06269	41.8097576	-72.2553869	Outdoors & Recreation
2000 Jim Calhoun Way	Storrs, CT 06269	41.8051477	-72.2536083	Outdoors & Recreation
University of Connecticut	University	41.8077414	-72.2539805	College & University
12 Hart Dr	Poughkeepsie, NY 12603	41.7229341	-73.8490968	Outdoors & Recreation
12 Hart Dr	West Orange, NJ 07052	40.759980799999994	-74.2974093	Outdoors & Recreation
Torrington	Connecticut	41.8003049	-73.1211715	Outdoors & Recreation
Belden Hall	Student dormitory	41.8035516	-72.2500643	Residence
A Project Service Rd	Mansfield, CT 06268	41.811978100000005	-72.2573531	Outdoors & Recreation
N Driveway	Mansfield, CT	41.81169310000001	-72.2570712	Outdoors & Recreation
Farmington	Connecticut	41.7360305	-72.795027	Outdoors & Recreation
Johnston & Murphy	Shoe store	41.7223941	-72.764006	Shop & Service
Johnston & Murphy	Shoe store	42.0375285	-71.3518064	Shop & Service
Johnston & Murphy	Shoe store	41.2919817	-72.5343118	Shop & Service
Johnston & Murphy	Shoe store	42.3026425	-71.3837558	Shop & Service
Johnston & Murphy	Shoe store	42.357357799999996	-71.0581931	Shop & Service
Johnston & Murphy	Shoe store	42.4817008	-71.213546	Shop & Service
Johnston & Murphy	Shoe store	42.2313586	-71.1790656	Shop & Service
Johnston & Murphy	Shoe store	42.367896	-71.014839	Shop & Service
Johnston & Murphy	Shoe store	42.295072	-73.2333967	Shop & Service
Johnston & Murphy	Shoe store	41.0317244	-73.7595966	Shop & Service
Johnston & Murphy	Shoe store	40.864886299999995	-73.1299319	Shop & Service
Johnston & Murphy	Shoe store	40.9198145	-72.7131135	Shop & Service
Johnston & Murphy	Shoe store	43.1155238	-70.7317035	Shop & Service
Johnston & Murphy	Shoe store	41.0533485	-73.5364978	Shop & Service
Johnston & Murphy	Shoe store	40.742119200000005	-73.98943	Shop & Service
Johnston & Murphy	Shoe store	40.7593578	-73.9741415	Shop & Service
Johnston & Murphy	Shoe store	40.7378396	-73.6129451	Shop & Service
Johnston & Murphy	Shoe store	40.821061799999995	-73.4101295	Shop & Service
Johnston & Murphy	Shoe store	43.1734295	-73.0486175	Shop & Service
Johnston & Murphy	Shoe store	40.69484779999999	-74.1746026	Shop & Service
ZAGG at Westfarms Mall	Cell phone accessory store	41.722582	-72.76416	Shop & Service
The Walking Company	Shoe store	41.7224783	-72.7638842	Shop & Service
The Walking Company	Shoe store	42.3564547	-71.6126456	Shop & Service
